,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AHTGS,AATGS,AHTGC,AATGC,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HomeTeamLP,AwayTeamLP,MW,DiffLP,HTGD,ATGD,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,DiffFormPts
5051,23/11/2013,Everton,Liverpool,3.0,3.0,D,14.0,21.0,10.0,10.0,1.6666666666666667,1.9166666666666667,D,D,W,W,L,W,6.0,7.0,12.0,-1.0,0.3333333333333333,0.9166666666666666,DDW,WLW,5,6,-0.08333333333333333
5052,23/11/2013,Fulham,Swansea,1.0,2.0,A,10.0,15.0,19.0,15.0,0.8333333333333334,1.0,L,L,L,D,L,D,12.0,9.0,12.0,3.0,-0.75,0.0,LLL,DLD,0,2,-0.16666666666666666
5053,23/11/2013,Hull,Crystal Palace,0.0,1.0,A,9.0,6.0,14.0,21.0,1.1666666666666667,0.3333333333333333,L,W,L,D,L,L,18.0,18.0,12.0,0.0,-0.4166666666666667,-1.25,LWL,DLL,3,1,0.16666666666666666
5054,23/11/2013,Newcastle,Norwich,2.0,1.0,H,15.0,9.0,16.0,21.0,1.4166666666666667,0.9166666666666666,W,W,L,W,L,D,16.0,11.0,12.0,5.0,-0.08333333333333333,-1.0,WWL,WLD,6,4,0.16666666666666666
5055,23/11/2013,Stoke,Sunderland,2.0,0.0,H,10.0,8.0,14.0,22.0,0.8333333333333334,0.5833333333333334,D,D,L,W,L,W,13.0,17.0,12.0,-4.0,-0.3333333333333333,-1.1666666666666667,DDL,WLW,2,6,-0.3333333333333333
5056,23/11/2013,West Ham,Chelsea,0.0,3.0,A,9.0,18.0,11.0,10.0,0.8333333333333334,1.75,L,D,D,D,L,W,10.0,3.0,12.0,7.0,-0.16666666666666666,0.6666666666666666,LDD,DLW,2,4,-0.16666666666666666
5057,24/11/2013,Cardiff,Man United,2.0,2.0,D,9.0,18.0,15.0,13.0,1.0,1.6666666666666667,L,W,D,W,W,W,18.0,1.0,12.0,17.0,-0.5,0.4166666666666667,LWD,WWW,4,9,-0.4166666666666667
5058,24/11/2013,Man City,Tottenham,6.0,0.0,H,28.0,9.0,12.0,6.0,1.5833333333333333,1.6666666666666667,L,W,L,L,D,W,2.0,5.0,12.0,-3.0,1.3333333333333333,0.25,LWL,LDW,3,4,-0.08333333333333333
5059,25/11/2013,West Brom,Aston Villa,2.0,2.0,D,12.0,11.0,12.0,12.0,1.1666666666666667,1.1666666666666667,D,W,L,W,D,L,8.0,15.0,12.0,-7.0,0.0,-0.08333333333333333,DWL,WDL,4,4,0.0
5060,30/11/2013,Aston Villa,Sunderland,0.0,0.0,D,13.0,8.0,14.0,24.0,1.1538461538461537,0.5384615384615384,D,W,D,L,W,L,15.0,17.0,13.0,-2.0,-0.07692307692307693,-1.2307692307692308,DWD,LWL,5,3,0.15384615384615385
5061,30/11/2013,Cardiff,Arsenal,0.0,3.0,A,11.0,24.0,17.0,10.0,1.0,2.1538461538461537,D,L,W,W,L,W,18.0,4.0,13.0,14.0,-0.46153846153846156,1.0769230769230769,DLW,WLW,4,6,-0.15384615384615385
5062,30/11/2013,Everton,Stoke,4.0,0.0,H,17.0,12.0,13.0,14.0,1.6153846153846154,1.0,D,D,D,W,D,D,6.0,13.0,13.0,-7.0,0.3076923076923077,-0.15384615384615385,DDD,WDD,3,5,-0.15384615384615385
5063,30/11/2013,Newcastle,West Brom,2.0,1.0,H,17.0,14.0,17.0,14.0,1.5384615384615385,1.1538461538461537,W,W,W,D,D,W,16.0,8.0,13.0,8.0,0.0,0.0,WWW,DDW,9,5,0.3076923076923077
5064,30/11/2013,Norwich,Crystal Palace,1.0,0.0,H,10.0,7.0,23.0,21.0,0.8461538461538461,0.5384615384615384,L,W,L,W,D,L,11.0,18.0,13.0,-7.0,-1.0,-1.0769230769230769,LWL,WDL,3,4,-0.07692307692307693
5065,30/11/2013,West Ham,Fulham,3.0,0.0,H,9.0,11.0,14.0,21.0,0.7692307692307693,0.7692307692307693,L,L,D,L,L,L,10.0,12.0,13.0,-2.0,-0.38461538461538464,-0.7692307692307693,LLD,LLL,1,0,0.07692307692307693
5066,1/12/2013,Chelsea,Southampton,3.0,1.0,H,21.0,15.0,10.0,7.0,1.8461538461538463,1.6923076923076923,W,D,L,L,W,D,3.0,14.0,13.0,-11.0,0.8461538461538461,0.6153846153846154,WDL,LWD,4,4,0.0
5067,1/12/2013,Hull,Liverpool,3.0,1.0,H,9.0,24.0,15.0,13.0,1.0769230769230769,1.8461538461538463,L,L,W,D,W,L,18.0,7.0,13.0,11.0,-0.46153846153846156,0.8461538461538461,LLW,DWL,3,4,-0.07692307692307693
5068,1/12/2013,Man City,Swansea,3.0,0.0,H,34.0,17.0,12.0,16.0,1.6923076923076923,1.1538461538461537,W,L,W,W,D,L,2.0,9.0,13.0,-7.0,1.6923076923076923,0.07692307692307693,WLW,WDL,6,4,0.15384615384615385
5069,1/12/2013,Tottenham,Man United,2.0,2.0,D,9.0,20.0,12.0,15.0,1.5384615384615385,1.6153846153846154,L,L,D,D,W,W,5.0,1.0,13.0,4.0,-0.23076923076923078,0.38461538461538464,LLD,DWW,1,7,-0.46153846153846156
5070,3/12/2013,Crystal Palace,West Ham,1.0,0.0,H,7.0,12.0,22.0,14.0,0.5,0.9285714285714286,L,W,D,W,L,L,18.0,10.0,14.0,8.0,-1.0714285714285714,-0.14285714285714285,LWD,WLL,4,3,0.07142857142857142
5071,4/12/2013,Arsenal,Hull,2.0,0.0,H,27.0,12.0,10.0,16.0,2.2142857142857144,1.2142857142857142,W,W,L,W,L,L,4.0,18.0,14.0,-14.0,1.2142857142857142,-0.2857142857142857,WWL,WLL,6,3,0.21428571428571427
5072,4/12/2013,Fulham,Tottenham,1.0,2.0,A,11.0,11.0,24.0,14.0,0.7142857142857143,1.5,L,L,L,D,L,L,12.0,5.0,14.0,7.0,-0.9285714285714286,-0.21428571428571427,LLL,DLL,0,1,-0.07142857142857142
5073,4/12/2013,Liverpool,Norwich,5.0,1.0,H,25.0,11.0,16.0,23.0,1.7142857142857142,1.0,L,D,W,W,L,W,7.0,11.0,14.0,-4.0,0.6428571428571429,-0.8571428571428571,LDW,WLW,4,6,-0.14285714285714285
5074,4/12/2013,Man United,Everton,0.0,1.0,A,22.0,21.0,17.0,13.0,1.5714285714285714,1.7142857142857142,D,D,W,W,D,D,1.0,6.0,14.0,-5.0,0.35714285714285715,0.5714285714285714,DDW,WDD,5,5,0.0
5075,4/12/2013,Southampton,Aston Villa,2.0,3.0,A,16.0,13.0,10.0,14.0,1.5714285714285714,1.1428571428571428,L,L,W,D,D,W,14.0,15.0,14.0,-1.0,0.42857142857142855,-0.07142857142857142,LLW,DDW,3,5,-0.14285714285714285
5076,4/12/2013,Stoke,Cardiff,0.0,0.0,D,12.0,11.0,18.0,20.0,0.9285714285714286,0.9285714285714286,L,W,D,L,D,L,13.0,18.0,14.0,-5.0,-0.42857142857142855,-0.6428571428571429,LWD,LDL,4,1,0.21428571428571427
5077,4/12/2013,Sunderland,Chelsea,3.0,4.0,A,8.0,24.0,24.0,11.0,0.5714285714285714,1.9285714285714286,D,L,W,W,W,D,17.0,3.0,14.0,14.0,-1.1428571428571428,0.9285714285714286,DLW,WWD,4,7,-0.21428571428571427
5078,4/12/2013,Swansea,Newcastle,3.0,0.0,H,17.0,19.0,19.0,18.0,1.0714285714285714,1.6428571428571428,L,W,D,W,W,W,9.0,16.0,14.0,-7.0,-0.14285714285714285,0.07142857142857142,LWD,WWW,4,9,-0.35714285714285715
5079,4/12/2013,West Brom,Man City,2.0,3.0,A,15.0,37.0,16.0,12.0,1.0714285714285714,1.7857142857142858,L,D,D,W,W,L,8.0,2.0,14.0,6.0,-0.07142857142857142,1.7857142857142858,LDD,WWL,2,6,-0.2857142857142857
5080,7/12/2013,Crystal Palace,Cardiff,2.0,0.0,H,8.0,11.0,22.0,20.0,0.6666666666666666,0.9333333333333333,W,L,W,D,L,D,18.0,18.0,15.0,0.0,-0.9333333333333333,-0.6,WLW,DLD,6,2,0.26666666666666666
5081,7/12/2013,Liverpool,West Ham,4.0,1.0,H,30.0,12.0,17.0,15.0,1.8,0.8666666666666667,W,L,D,L,W,L,7.0,10.0,15.0,-3.0,0.8666666666666667,-0.2,WLD,LWL,4,3,0.06666666666666667
5082,7/12/2013,Man United,Newcastle,0.0,1.0,A,22.0,19.0,18.0,21.0,1.4666666666666666,1.5333333333333334,L,D,D,L,W,W,1.0,16.0,15.0,-15.0,0.26666666666666666,-0.13333333333333333,LDD,LWW,2,6,-0.26666666666666666
5083,7/12/2013,Southampton,Man City,1.0,1.0,D,18.0,40.0,13.0,14.0,1.4666666666666666,1.8666666666666667,L,L,L,W,W,W,14.0,2.0,15.0,12.0,0.3333333333333333,1.7333333333333334,LLL,WWW,0,9,-0.6
5084,7/12/2013,Stoke,Chelsea,3.0,2.0,H,12.0,28.0,18.0,14.0,0.9333333333333333,2.0,D,L,W,W,W,W,13.0,3.0,15.0,10.0,-0.4,0.9333333333333333,DLW,WWW,4,9,-0.3333333333333333
5085,7/12/2013,Sunderland,Tottenham,1.0,2.0,A,11.0,13.0,28.0,15.0,0.5333333333333333,1.6,L,D,L,W,D,L,17.0,5.0,15.0,12.0,-1.1333333333333333,-0.13333333333333333,LDL,WDL,1,4,-0.2
5086,7/12/2013,West Brom,Norwich,0.0,2.0,A,17.0,12.0,19.0,28.0,1.0,0.9333333333333333,L,L,D,L,W,L,8.0,11.0,15.0,-3.0,-0.13333333333333333,-1.0666666666666667,LLD,LWL,1,3,-0.13333333333333333
5087,8/12/2013,Arsenal,Everton,1.0,1.0,D,29.0,22.0,10.0,13.0,2.2666666666666666,1.8,W,W,W,W,W,D,4.0,6.0,15.0,-2.0,1.2666666666666666,0.6,WWW,WWD,9,7,0.13333333333333333
5088,8/12/2013,Fulham,Aston Villa,2.0,0.0,H,12.0,16.0,26.0,16.0,0.6666666666666666,1.2666666666666666,L,L,L,W,D,D,12.0,15.0,15.0,-3.0,-0.9333333333333333,0.0,LLL,WDD,0,5,-0.3333333333333333
5089,9/12/2013,Swansea,Hull,1.0,1.0,D,20.0,12.0,19.0,18.0,1.2,1.1333333333333333,W,L,W,L,W,L,9.0,18.0,15.0,-9.0,0.06666666666666667,-0.4,WLW,LWL,6,3,0.2
5090,14/12/2013,Cardiff,West Brom,1.0,0.0,H,11.0,17.0,22.0,21.0,0.875,0.9375,L,D,L,L,L,L,18.0,8.0,16.0,10.0,-0.6875,-0.25,LDL,LLL,1,0,0.0625
5091,14/12/2013,Chelsea,Crystal Palace,2.0,1.0,H,30.0,10.0,17.0,22.0,1.875,0.8125,L,W,W,W,W,L,3.0,18.0,16.0,-15.0,0.8125,-0.75,LWW,WWL,6,6,0.0
5092,14/12/2013,Everton,Fulham,4.0,1.0,H,23.0,14.0,14.0,26.0,1.75,0.8125,D,W,W,W,L,L,6.0,12.0,16.0,-6.0,0.5625,-0.75,DWW,WLL,7,3,0.25
5093,14/12/2013,Hull,Stoke,0.0,0.0,D,13.0,15.0,19.0,20.0,1.125,1.0625,D,L,W,W,D,L,18.0,13.0,16.0,5.0,-0.375,-0.3125,DLW,WDL,4,4,0.0
5094,14/12/2013,Man City,Arsenal,6.0,3.0,H,41.0,30.0,15.0,11.0,1.8125,2.1875,D,W,W,D,W,W,2.0,4.0,16.0,-2.0,1.625,1.1875,DWW,DWW,7,7,0.0
5095,14/12/2013,Newcastle,Southampton,1.0,1.0,D,20.0,19.0,21.0,14.0,1.625,1.4375,W,L,W,D,L,L,16.0,14.0,16.0,2.0,-0.0625,0.3125,WLW,DLL,6,1,0.3125
5096,14/12/2013,West Ham,Sunderland,0.0,0.0,D,13.0,12.0,19.0,30.0,0.8125,0.5,L,L,W,L,L,D,10.0,17.0,16.0,-7.0,-0.375,-1.125,LLW,LLD,3,1,0.125
5097,15/12/2013,Aston Villa,Man United,0.0,3.0,A,16.0,22.0,18.0,19.0,1.1875,1.375,L,W,D,L,L,D,15.0,1.0,16.0,14.0,-0.125,0.1875,LWD,LLD,4,1,0.1875
5098,15/12/2013,Norwich,Swansea,1.0,1.0,D,14.0,21.0,28.0,20.0,1.0625,1.1875,W,L,W,D,W,L,11.0,9.0,16.0,2.0,-0.875,0.0625,WLW,DWL,6,4,0.125
5099,15/12/2013,Tottenham,Liverpool,0.0,5.0,A,15.0,34.0,16.0,18.0,1.6875,1.875,W,W,D,W,W,L,5.0,7.0,16.0,-2.0,-0.0625,1.0,WWD,WWL,7,6,0.0625
5100,21/12/2013,Crystal Palace,Newcastle,0.0,3.0,A,11.0,21.0,24.0,22.0,0.7647058823529411,1.588235294117647,L,W,W,D,W,L,18.0,16.0,17.0,2.0,-0.7647058823529411,-0.058823529411764705,LWW,DWL,6,4,0.11764705882352941
5101,21/12/2013,Fulham,Man City,2.0,4.0,A,15.0,47.0,30.0,18.0,0.7647058823529411,1.8823529411764706,L,W,L,W,D,W,12.0,2.0,17.0,10.0,-0.8823529411764706,1.7058823529411764,LWL,WDW,3,7,-0.23529411764705882
5102,21/12/2013,Liverpool,Cardiff,3.0,1.0,H,39.0,12.0,18.0,22.0,1.9411764705882353,1.0,W,W,W,W,L,D,7.0,18.0,17.0,-11.0,1.2352941176470589,-0.5882352941176471,WWW,WLD,9,4,0.29411764705882354
5103,21/12/2013,Man United,West Ham,3.0,1.0,H,25.0,13.0,19.0,19.0,1.4705882352941178,0.8235294117647058,W,L,L,D,L,L,1.0,10.0,17.0,-9.0,0.35294117647058826,-0.35294117647058826,WLL,DLL,3,1,0.11764705882352941
5104,21/12/2013,Stoke,Aston Villa,2.0,1.0,H,15.0,16.0,20.0,21.0,1.0588235294117647,1.1176470588235294,D,W,D,L,L,W,13.0,15.0,17.0,-2.0,-0.29411764705882354,-0.29411764705882354,DWD,LLW,5,3,0.11764705882352941
5105,21/12/2013,Sunderland,Norwich,0.0,0.0,D,12.0,15.0,30.0,29.0,0.5294117647058824,1.0588235294117647,D,L,L,D,W,L,17.0,11.0,17.0,6.0,-1.0588235294117647,-0.8235294117647058,DLL,DWL,1,4,-0.17647058823529413
5106,21/12/2013,West Brom,Hull,1.0,1.0,D,17.0,13.0,22.0,19.0,0.8823529411764706,1.1176470588235294,L,L,L,D,D,L,8.0,18.0,17.0,-10.0,-0.29411764705882354,-0.35294117647058826,LLL,DDL,0,2,-0.11764705882352941
5107,22/12/2013,Southampton,Tottenham,2.0,3.0,A,20.0,15.0,15.0,21.0,1.411764705882353,1.588235294117647,D,D,L,L,W,W,14.0,5.0,17.0,9.0,0.29411764705882354,-0.35294117647058826,DDL,LWW,2,6,-0.23529411764705882
5108,22/12/2013,Swansea,Everton,1.0,2.0,A,22.0,27.0,21.0,15.0,1.1764705882352942,1.8235294117647058,D,D,W,W,D,W,9.0,6.0,17.0,3.0,0.058823529411764705,0.7058823529411765,DDW,WDW,5,7,-0.11764705882352941
5109,23/12/2013,Arsenal,Chelsea,0.0,0.0,D,33.0,32.0,17.0,18.0,2.0588235294117645,1.9411764705882353,L,D,W,W,L,W,4.0,3.0,17.0,1.0,0.9411764705882353,0.8235294117647058,LDW,WLW,4,6,-0.11764705882352941
5110,26/12/2013,Aston Villa,Crystal Palace,0.0,1.0,A,17.0,11.0,23.0,27.0,1.0555555555555556,0.7222222222222222,L,L,L,L,L,W,15.0,18.0,18.0,-3.0,-0.3333333333333333,-0.8888888888888888,LLL,LLW,0,3,-0.16666666666666666
5111,26/12/2013,Cardiff,Southampton,0.0,3.0,A,13.0,22.0,25.0,18.0,0.9444444444444444,1.3333333333333333,L,W,L,L,D,D,18.0,14.0,18.0,4.0,-0.6666666666666666,0.2222222222222222,LWL,LDD,3,2,0.05555555555555555
5112,26/12/2013,Chelsea,Swansea,1.0,0.0,H,32.0,23.0,18.0,23.0,1.8888888888888888,1.1111111111111112,D,W,L,L,D,D,3.0,9.0,18.0,-6.0,0.7777777777777778,0.0,DWL,LDD,4,2,0.1111111111111111
5113,26/12/2013,Everton,Sunderland,0.0,1.0,A,29.0,12.0,16.0,30.0,1.8888888888888888,0.5555555555555556,W,W,D,D,D,L,6.0,17.0,18.0,-11.0,0.7222222222222222,-1.0,WWD,DDL,7,2,0.2777777777777778
5114,26/12/2013,Hull,Man United,2.0,3.0,A,14.0,28.0,20.0,20.0,1.1111111111111112,1.5555555555555556,D,D,D,W,W,L,18.0,1.0,18.0,17.0,-0.3333333333333333,0.4444444444444444,DDD,WWL,3,6,-0.16666666666666666
5115,26/12/2013,Man City,Liverpool,2.0,1.0,H,51.0,42.0,20.0,19.0,1.9444444444444444,2.0,W,W,D,W,W,W,2.0,7.0,18.0,-5.0,1.7222222222222223,1.2777777777777777,WWD,WWW,7,9,-0.1111111111111111
5116,26/12/2013,Newcastle,Stoke,5.0,1.0,H,24.0,17.0,22.0,21.0,1.6666666666666667,1.1666666666666667,W,D,W,W,D,W,16.0,13.0,18.0,3.0,0.1111111111111111,-0.2222222222222222,WDW,WDW,7,7,0.0
5117,26/12/2013,Norwich,Fulham,1.0,2.0,A,15.0,17.0,29.0,34.0,1.0555555555555556,0.7222222222222222,D,D,W,L,L,W,11.0,12.0,18.0,-1.0,-0.7777777777777778,-0.9444444444444444,DDW,LLW,5,3,0.1111111111111111
5118,26/12/2013,Tottenham,West Brom,1.0,1.0,D,18.0,18.0,23.0,23.0,1.6666666666666667,0.8888888888888888,W,L,W,D,L,L,5.0,8.0,18.0,-3.0,-0.2777777777777778,-0.2777777777777778,WLW,DLL,6,1,0.2777777777777778
5119,26/12/2013,West Ham,Arsenal,1.0,3.0,A,14.0,33.0,22.0,17.0,0.7777777777777778,2.0,L,D,L,D,L,D,10.0,4.0,18.0,6.0,-0.4444444444444444,0.8888888888888888,LDL,DLD,1,2,-0.05555555555555555
5120,28/12/2013,Aston Villa,Swansea,1.0,1.0,D,17.0,23.0,24.0,24.0,1.0,1.0526315789473684,L,L,L,L,L,D,15.0,9.0,19.0,6.0,-0.3684210526315789,-0.05263157894736842,LLL,LLD,0,1,-0.05263157894736842
5121,28/12/2013,Cardiff,Sunderland,2.0,2.0,D,13.0,13.0,28.0,30.0,0.8947368421052632,0.6842105263157895,L,L,W,W,D,D,18.0,17.0,19.0,1.0,-0.7894736842105263,-0.8947368421052632,LLW,WDD,3,5,-0.10526315789473684
5122,28/12/2013,Hull,Fulham,6.0,0.0,H,16.0,19.0,23.0,35.0,1.0526315789473684,0.8421052631578947,L,D,D,W,L,L,18.0,12.0,19.0,6.0,-0.3684210526315789,-0.8421052631578947,LDD,WLL,2,3,-0.05263157894736842
5123,28/12/2013,Man City,Crystal Palace,1.0,0.0,H,53.0,12.0,21.0,27.0,2.0,0.8421052631578947,W,W,W,W,L,L,2.0,18.0,19.0,-16.0,1.6842105263157894,-0.7894736842105263,WWW,WLL,9,3,0.3157894736842105
5124,28/12/2013,Norwich,Man United,0.0,1.0,A,16.0,31.0,31.0,22.0,1.0,1.631578947368421,L,D,D,W,W,W,11.0,1.0,19.0,10.0,-0.7894736842105263,0.47368421052631576,LDD,WWW,2,9,-0.3684210526315789
5125,28/12/2013,West Ham,West Brom,3.0,3.0,D,15.0,19.0,25.0,24.0,0.7368421052631579,0.8947368421052632,L,L,D,D,D,L,10.0,8.0,19.0,2.0,-0.5263157894736842,-0.2631578947368421,LLD,DDL,1,2,-0.05263157894736842
5126,29/12/2013,Chelsea,Liverpool,2.0,1.0,H,33.0,43.0,18.0,21.0,1.9473684210526316,1.894736842105263,W,D,W,L,W,W,3.0,7.0,19.0,-4.0,0.7894736842105263,1.1578947368421053,WDW,LWW,7,6,0.05263157894736842
5127,29/12/2013,Everton,Southampton,2.0,1.0,H,29.0,25.0,17.0,18.0,1.7894736842105263,1.4210526315789473,L,W,W,W,L,D,6.0,14.0,19.0,-8.0,0.631578947368421,0.3684210526315789,LWW,WLD,6,4,0.10526315789473684
5128,29/12/2013,Newcastle,Arsenal,0.0,1.0,A,29.0,36.0,23.0,18.0,1.736842105263158,2.0526315789473686,W,W,D,W,D,L,16.0,4.0,19.0,12.0,0.3157894736842105,0.9473684210526315,WWD,WDL,7,4,0.15789473684210525
5129,29/12/2013,Tottenham,Stoke,3.0,0.0,H,19.0,18.0,24.0,26.0,1.631578947368421,1.105263157894737,D,W,L,L,W,D,5.0,13.0,19.0,-8.0,-0.2631578947368421,-0.42105263157894735,DWL,LWD,4,4,0.0
5130,1/1/2014,Arsenal,Cardiff,2.0,0.0,H,37.0,15.0,18.0,30.0,2.1,0.9,W,W,D,D,L,L,4.0,18.0,20.0,-14.0,0.95,-0.75,WWD,DLL,7,1,0.3
5131,1/1/2014,Crystal Palace,Norwich,1.0,1.0,D,12.0,16.0,28.0,32.0,0.8,0.95,L,W,L,L,L,D,18.0,11.0,20.0,7.0,-0.8,-0.8,LWL,LLD,3,1,0.1
5132,1/1/2014,Fulham,West Ham,2.0,1.0,H,19.0,18.0,41.0,28.0,0.8,0.75,L,W,L,D,L,L,12.0,10.0,20.0,2.0,-1.1,-0.5,LWL,DLL,3,1,0.1
5133,1/1/2014,Liverpool,Hull,2.0,0.0,H,44.0,22.0,23.0,23.0,1.8,1.15,L,L,W,W,L,D,7.0,18.0,20.0,-11.0,1.05,-0.05,LLW,WLD,3,4,-0.05
5134,1/1/2014,Man United,Tottenham,1.0,2.0,A,32.0,22.0,22.0,24.0,1.7,1.7,W,W,W,W,D,W,1.0,5.0,20.0,-4.0,0.5,-0.1,WWW,WDW,9,7,0.1
5135,1/1/2014,Southampton,Chelsea,0.0,3.0,A,26.0,35.0,20.0,19.0,1.35,2.0,L,W,L,W,W,D,14.0,3.0,20.0,11.0,0.3,0.8,LWL,WWD,3,7,-0.2
5136,1/1/2014,Stoke,Everton,1.0,1.0,D,18.0,31.0,29.0,18.0,1.05,1.85,L,L,W,W,L,W,13.0,6.0,20.0,7.0,-0.55,0.65,LLW,WLW,3,6,-0.15
5137,1/1/2014,Sunderland,Aston Villa,0.0,1.0,A,15.0,18.0,32.0,25.0,0.7,1.0,D,W,D,D,L,L,17.0,15.0,20.0,2.0,-0.85,-0.35,DWD,DLL,5,1,0.2
5138,1/1/2014,Swansea,Man City,2.0,3.0,A,24.0,54.0,25.0,21.0,1.05,2.05,D,L,L,W,W,W,9.0,2.0,20.0,7.0,-0.05,1.65,DLL,WWW,1,9,-0.4
5139,1/1/2014,West Brom,Newcastle,1.0,0.0,H,22.0,29.0,27.0,24.0,0.9,1.65,D,D,D,L,W,W,8.0,16.0,20.0,-8.0,-0.25,0.25,DDD,LWW,3,6,-0.15
5140,11/1/2014,Cardiff,West Ham,0.0,2.0,A,15.0,19.0,32.0,30.0,0.8571428571428571,0.7142857142857143,L,D,L,L,D,L,18.0,10.0,21.0,8.0,-0.8095238095238095,-0.5238095238095238,LDL,LDL,1,1,0.0
5141,11/1/2014,Everton,Norwich,2.0,0.0,H,32.0,17.0,19.0,33.0,1.8095238095238095,0.9523809523809523,D,W,L,D,L,L,6.0,11.0,21.0,-5.0,0.6190476190476191,-0.7619047619047619,DWL,DLL,4,1,0.14285714285714285
5142,11/1/2014,Fulham,Sunderland,1.0,4.0,A,21.0,15.0,42.0,33.0,0.9047619047619048,0.6666666666666666,W,L,W,L,D,W,12.0,17.0,21.0,-5.0,-1.0,-0.8571428571428571,WLW,LDW,6,4,0.09523809523809523
5143,11/1/2014,Hull,Chelsea,0.0,2.0,A,22.0,38.0,25.0,19.0,1.0952380952380953,2.0476190476190474,L,W,L,W,W,W,18.0,3.0,21.0,15.0,-0.14285714285714285,0.9047619047619048,LWL,WWW,3,9,-0.2857142857142857
5144,11/1/2014,Man United,Swansea,2.0,0.0,H,33.0,26.0,24.0,28.0,1.619047619047619,1.0,L,W,W,L,D,L,1.0,9.0,21.0,-8.0,0.42857142857142855,-0.09523809523809523,LWW,LDL,6,1,0.23809523809523808
5145,11/1/2014,Southampton,West Brom,1.0,0.0,H,26.0,23.0,23.0,27.0,1.2857142857142858,1.0,L,L,W,W,D,D,14.0,8.0,21.0,6.0,0.14285714285714285,-0.19047619047619047,LLW,WDD,3,5,-0.09523809523809523
5146,11/1/2014,Tottenham,Crystal Palace,2.0,0.0,H,24.0,13.0,25.0,29.0,1.7619047619047619,0.8095238095238095,W,W,D,D,L,W,5.0,18.0,21.0,-13.0,-0.047619047619047616,-0.7619047619047619,WWD,DLW,7,4,0.14285714285714285
5147,12/1/2014,Newcastle,Man City,0.0,2.0,A,29.0,57.0,25.0,23.0,1.5714285714285714,2.0952380952380953,L,L,W,W,W,W,16.0,2.0,21.0,14.0,0.19047619047619047,1.619047619047619,LLW,WWW,3,9,-0.2857142857142857
5148,12/1/2014,Stoke,Liverpool,3.0,5.0,A,19.0,46.0,30.0,23.0,1.0476190476190477,1.8571428571428572,D,L,L,W,L,L,13.0,7.0,21.0,6.0,-0.5238095238095238,1.0952380952380953,DLL,WLL,1,3,-0.09523809523809523
5149,13/1/2014,Aston Villa,Arsenal,1.0,2.0,A,19.0,39.0,25.0,18.0,1.0952380952380953,2.142857142857143,W,D,L,W,W,W,15.0,4.0,21.0,11.0,-0.2857142857142857,1.0,WDL,WWW,4,9,-0.23809523809523808
5150,18/1/2014,Arsenal,Fulham,2.0,0.0,H,41.0,22.0,19.0,46.0,2.1818181818181817,0.8636363636363636,W,W,W,L,W,L,4.0,12.0,22.0,-8.0,1.0,-1.0909090909090908,WWW,LWL,9,3,0.2727272727272727
5151,18/1/2014,Crystal Palace,Stoke,1.0,0.0,H,13.0,22.0,31.0,35.0,0.7727272727272727,1.0,L,D,L,L,D,L,18.0,13.0,22.0,5.0,-0.8181818181818182,-0.5909090909090909,LDL,LDL,1,1,0.0
5152,18/1/2014,Liverpool,Aston Villa,2.0,2.0,D,51.0,20.0,26.0,27.0,1.9090909090909092,1.0454545454545454,W,W,L,L,W,D,7.0,15.0,22.0,-8.0,1.1363636363636365,-0.3181818181818182,WWL,LWD,6,4,0.09090909090909091
5153,18/1/2014,Man City,Cardiff,4.0,2.0,H,59.0,15.0,23.0,34.0,2.1363636363636362,0.8181818181818182,W,W,W,L,L,D,2.0,18.0,22.0,-16.0,1.6363636363636365,-0.8636363636363636,WWW,LLD,9,1,0.36363636363636365
5154,18/1/2014,Norwich,Hull,1.0,0.0,H,17.0,22.0,35.0,27.0,0.9090909090909091,1.0454545454545454,L,D,L,L,L,W,11.0,18.0,22.0,-7.0,-0.8181818181818182,-0.22727272727272727,LDL,LLW,1,3,-0.09090909090909091
5155,18/1/2014,Sunderland,Southampton,2.0,2.0,D,19.0,27.0,34.0,23.0,0.7727272727272727,1.3636363636363635,W,L,D,W,L,L,17.0,14.0,22.0,3.0,-0.6818181818181818,0.18181818181818182,WLD,WLL,4,3,0.045454545454545456
5156,18/1/2014,West Ham,Newcastle,1.0,3.0,A,21.0,29.0,30.0,27.0,0.8181818181818182,1.5,W,L,D,L,L,L,10.0,16.0,22.0,-6.0,-0.4090909090909091,0.09090909090909091,WLD,LLL,4,0,0.18181818181818182
5157,19/1/2014,Chelsea,Man United,3.0,1.0,H,40.0,35.0,19.0,24.0,2.090909090909091,1.6818181818181819,W,W,W,W,L,W,3.0,1.0,22.0,2.0,0.9545454545454546,0.5,WWW,WLW,9,6,0.13636363636363635
5158,19/1/2014,Swansea,Tottenham,1.0,3.0,A,26.0,26.0,30.0,25.0,0.9545454545454546,1.8181818181818181,L,L,D,W,W,W,9.0,5.0,22.0,4.0,-0.18181818181818182,0.045454545454545456,LLD,WWW,1,9,-0.36363636363636365
5159,20/1/2014,West Brom,Everton,1.0,1.0,D,23.0,34.0,28.0,19.0,0.9545454545454546,1.8636363636363635,L,W,D,W,D,W,8.0,6.0,22.0,2.0,-0.22727272727272727,0.6818181818181818,LWD,WDW,4,7,-0.13636363636363635
